Id_Customer,Y,Customer_Type,BirthDate,Customer_Open_Date,P_Client,Educational_Level,Marital_Status,Number_Of_Dependant,Years_At_Residence,Years_At_Business,Prod_Sub_Category,Prod_Decision_Date,Source,Type_Of_Residence,Nb_Of_Products,Prod_Closed_Date,Prod_Category,Net_Annual_Income
1519,0,Non Existing Client,24/01/1977,14/07/2011,NP_Client,University,Married,0.0,5,1.0,C,17/07/2011,Sales,Owned,1,0,B,36.0
9047,0,Existing Client,17/06/1981,25/03/2012,NP_Client,Master/PhD,Married,0.0,4,2.0,G,29/03/2012,Sales,Owned,1,0,C,18.0
2847,0,Existing Client,15/07/1980,21/07/2009,NP_Client,University,Married,0.0,15,1.0,C,26/09/2011,Sales,Owned,1,0,B,30.0
7911,0,Existing Client,09/02/1987,07/04/2009,NP_Client,University,Single,0.0,15,1.0,C,28/02/2012,Sales,Owned,1,0,B,36.0
1731,0,Non Existing Client,07/01/1965,23/07/2011,NP_Client,University,Married,0.0,5,5.0,C,26/07/2011,Branch,Old rent,2,14/10/2012,D,30.0
7507,0,Non Existing Client,03/11/1966,06/02/2012,NP_Client,University,Married,0.0,10,12.0,C,20/02/2012,Branch,Owned,2,0,D,84.0
6265,0,Non Existing Client,28/10/1965,28/12/2011,NP_Client,University,Married,2.0,5,1.0,C,02/01/2012,Sales,Owned,1,0,B,18.0
2740,1,Existing Client,23/06/1959,22/09/2005,NP_Client,University,Married,0.0,22,2.0,C,21/09/2011,Sales,Owned,1,16/08/2012,B,18.0
2229,0,Non Existing Client,17/09/1973,10/07/2011,NP_Client,University,Married,0.0,4,1.0,C,28/07/2011,Sales,Owned,2,17/10/2012,B,20.0
8878,0,Existing Client,07/09/1970,07/09/2008,NP_Client,University,Married,0.0,15,1.0,C,29/03/2012,Sales,Owned,1,13/05/2013,B,36.0
699,0,Non Existing Client,29/08/1985,12/05/2011,NP_Client,Master/PhD,Single,0.0,23,2.0,C,19/06/2011,Branch,Owned,3,04/09/2012,B,24.0
5164,0,Existing Client,15/03/1959,17/12/2007,NP_Client,University,Married,4.0,18,2.0,C,06/12/2011,Sales,Owned,1,16/10/2012,B,18.0
4605,0,Existing Client,05/06/1954,11/02/2010,NP_Client,University,Married,0.0,10,1.0,C,17/11/2011,Sales,Owned,1,0,B,36.0
423,0,Non Existing Client,07/05/1979,04/04/2011,NP_Client,University,Married,0.0,3,4.0,C,25/05/2011,Branch,Owned,1,0,K,39.0
7880,0,Existing Client,16/09/1975,27/10/2008,P_Client,University,Married,0.0,1,1.0,C,22/03/2012,Sales,Owned,1,28/05/2013,B,36.0
959,1,Non Existing Client,22/06/1986,25/05/2011,NP_Client,University,Single,0.0,20,1.0,C,16/06/2011,Branch,Owned,1,30/04/2012,K,3312.0
1149,0,Existing Client,08/10/1955,29/09/1992,NP_Client,University,Married,2.0,15,1.0,C,21/06/2011,Sales,Owned,1,0,D,30.0
5422,0,Non Existing Client,01/01/1982,29/11/2011,NP_Client,University,Married,0.0,1,1.0,C,30/11/2011,Sales,Owned,1,0,D,25.0
6761,0,Non Existing Client,07/10/1967,19/01/2012,NP_Client,University,Single,0.0,44,1.0,C,22/01/2012,Sales,Owned,1,0,B,25.0
9576,0,Existing Client,09/11/1968,30/07/2003,NP_Client,University,Married,2.0,11,3.0,C,28/03/2012,Sales,Owned,1,0,B,36.0
3681,0,Existing Client,30/11/1955,17/02/2009,NP_Client,University,Married,3.0,10,23.0,G,19/10/2011,Sales,Owned,1,0,C,36.0
3830,0,Existing Client,11/11/1986,06/07/2011,P_Client,University,Single,0.0,25,1.0,C,28/09/2011,Sales,Owned,1,20/09/2012,H,4218.0
9344,0,Non Existing Client,11/03/1982,11/04/2012,NP_Client,University,Single,0.0,30,6.0,G,12/04/2012,Branch,Owned,1,0,B,36.0
2486,0,Non Existing Client,08/11/1972,15/08/2011,NP_Client,University,Married,2.0,15,1.0,C,16/08/2011,Sales,Owned,1,0,B,30.0
9106,1,Non Existing Client,28/12/1959,28/03/2012,NP_Client,University,Married,0.0,22,22.0,C,29/03/2012,Sales,Owned,1,29/11/2012,B,18.0
2842,0,Existing Client,03/03/1977,17/05/2009,NP_Client,University,Single,0.0,34,1.0,C,29/08/2011,Sales,Old rent,1,0,B,20.0
1390,0,Non Existing Client,08/10/1961,03/07/2011,NP_Client,University,Married,2.0,8,1.0,C,04/07/2011,Sales,Owned,1,0,B,20.0
5403,0,Non Existing Client,26/11/1984,26/10/2011,NP_Client,University,Single,0.0,15,1.0,G,29/11/2011,Sales,Owned,1,0,C,30.0
8769,0,Existing Client,03/09/1980,28/07/2004,P_Client,University,Single,0.0,30,7.0,G,19/03/2012,Branch,Old rent,2,0,G,9972.0
1400,0,Non Existing Client,14/11/1969,29/06/2011,NP_Client,Diploma,Married,1.0,20,1.0,C,05/07/2011,Branch,Owned,1,0,K,2736.0
7118,0,Existing Client,21/05/1967,02/11/2011,P_Client,Diploma,Married,2.0,45,2.0,G,01/02/2012,Branch,Parents,1,0,H,72.0
8729,0,Non Existing Client,28/10/1973,26/03/2012,NP_Client,University,Married,2.0,3,2.0,C,27/03/2012,Sales,Owned,1,0,B,18.0
8245,0,Non Existing Client,28/12/1951,04/03/2012,NP_Client,Master/PhD,Married,2.0,2,2.0,C,08/03/2012,Sales,Owned,1,0,B,18.0
637,0,Non Existing Client,20/11/1970,30/05/2011,NP_Client,University,Married,0.0,6,10.0,G,31/05/2011,Branch,Owned,1,0,B,190656.0
490,0,Non Existing Client,27/09/1959,25/05/2011,NP_Client,University,Married,2.0,1,1.0,C,26/05/2011,Sales,Owned,1,0,B,18.0
2923,0,Existing Client,07/12/1984,14/10/2010,P_Client,University,Single,0.0,20,1.0,C,14/09/2011,Sales,Old rent,1,25/03/2013,K,20.0
619,0,Existing Client,13/10/1979,14/12/2009,NP_Client,University,Married,2.0,3,5.0,C,06/06/2011,Sales,Owned,1,0,C,50.0
5364,1,Existing Client,21/04/1990,28/11/2011,NP_Client,University,Single,0.0,10,3.0,C,18/12/2011,Sales,Owned,1,30/08/2012,L,36.0
6617,0,Non Existing Client,24/03/1968,04/01/2012,NP_Client,Diploma,Married,3.0,22,2.0,C,16/01/2012,Sales,Owned,1,0,B,18.0
206,0,Non Existing Client,06/04/1965,03/05/2011,NP_Client,University,Married,3.0,20,2.0,C,04/05/2011,Sales,Owned,1,0,B,18.0
7565,0,Non Existing Client,10/02/1960,19/02/2012,NP_Client,University,Married,0.0,15,1.0,C,20/02/2012,Sales,Owned,1,0,B,36.0
4671,0,Existing Client,04/01/1978,28/09/2011,NP_Client,University,Married,0.0,10,8.0,G,30/10/2011,Sales,Owned,1,02/04/2012,C,36.0
7298,0,Non Existing Client,25/12/1960,06/02/2012,NP_Client,University,Married,0.0,13,1.0,C,20/02/2012,Sales,Owned,1,0,B,25.0
7254,0,Existing Client,15/05/1976,01/02/2012,NP_Client,University,Married,0.0,11,14.0,G,22/02/2012,Branch,Owned,1,0,C,216.0
8488,0,Non Existing Client,01/04/1986,14/03/2012,NP_Client,University,Married,0.0,22,2.0,C,15/03/2012,Sales,Owned,1,0,D,18.0
9507,0,Non Existing Client,03/02/1961,23/04/2012,NP_Client,University,Married,1.0,1,1.0,C,24/04/2012,Sales,Owned,1,0,B,36.0
5339,0,Non Existing Client,06/06/1973,21/11/2011,NP_Client,University,Married,2.0,5,1.0,C,01/12/2011,Sales,Owned,1,0,L,61596.0
5654,0,Non Existing Client,20/11/1956,11/12/2011,NP_Client,University,Married,3.0,10,3.0,C,12/12/2011,Sales,Owned,1,0,D,36.0
8128,0,Non Existing Client,15/04/1987,02/08/2011,NP_Client,University,Married,0.0,1,1.0,C,17/08/2011,Sales,New rent,1,0,B,12.0
5820,0,Non Existing Client,24/07/1984,18/12/2011,NP_Client,University,Married,0.0,3,0.0,C,22/12/2011,Branch,Owned,1,0,B,500.0
9192,0,Non Existing Client,14/01/1980,03/04/2012,NP_Client,University,Married,2.0,10,1.0,C,04/04/2012,Sales,Owned,1,0,B,36.0
2638,0,Non Existing Client,01/01/1983,22/08/2011,NP_Client,University,Married,1.0,15,1.0,C,24/08/2011,Sales,Owned,1,0,B,30.0
6802,0,Non Existing Client,01/08/1976,10/01/2012,NP_Client,University,Married,0.0,15,1.0,C,23/01/2012,Sales,Owned,1,0,D,30.0
6301,1,Non Existing Client,21/03/1969,19/12/2011,NP_Client,University,Married,2.0,2,2.0,C,03/01/2012,Sales,Owned,1,29/11/2012,B,36.0
2399,0,Non Existing Client,16/07/1978,09/08/2011,NP_Client,Master/PhD,Married,2.0,7,3.0,C,10/08/2011,Sales,Owned,1,0,D,18.0
4692,0,Existing Client,22/10/1978,16/10/2011,NP_Client,University,Married,2.0,2,2.0,C,02/11/2011,Branch,Parents,1,0,K,54.0
4474,1,Existing Client,11/02/1949,22/08/1998,P_Client,University,Married,0.0,23,5.0,G,19/10/2011,Branch,Owned,1,0,B,40.0
5123,0,Non Existing Client,17/06/1980,15/11/2011,NP_Client,University,Married,1.0,4,5.0,C,29/11/2011,Branch,Owned,1,0,K,24756.0
9274,0,Non Existing Client,01/07/1967,08/04/2012,NP_Client,Master/PhD,Married,2.0,40,6.0,C,11/04/2012,Sales,Owned,1,0,D,18.0
4761,0,Non Existing Client,19/08/1989,26/10/2011,NP_Client,University,Single,0.0,22,1.0,C,31/10/2011,Sales,Owned,1,0,B,20.0
1314,0,Existing Client,28/12/1959,01/12/2010,NP_Client,University,Married,4.0,15,1.0,C,20/07/2011,Sales,Owned,1,30/05/2013,D,30.0
8323,0,Non Existing Client,26/02/1957,26/02/2012,NP_Client,University,Married,2.0,3,3.0,C,08/03/2012,Sales,Owned,2,15/02/2013,B,36.0
8413,0,Non Existing Client,27/01/1972,11/03/2012,NP_Client,University,Married,3.0,1,1.0,C,12/03/2012,Sales,Owned,1,0,D,36.0
606,0,Existing Client,12/12/1983,01/06/2009,NP_Client,University,Single,1.0,20,5.0,C,30/06/2011,Branch,Old rent,1,0,D,100.0
6280,0,Non Existing Client,24/11/1949,19/12/2011,NP_Client,University,Widowed,3.0,10,1.0,C,03/01/2012,Sales,Owned,1,0,D,36.0
1800,0,Non Existing Client,30/08/1956,26/07/2011,NP_Client,University,Married,2.0,40,35.0,C,28/07/2011,Branch,Old rent,1,19/05/2013,B,60.0
59,0,Existing Client,12/02/1975,08/10/2008,NP_Client,University,Married,3.0,6,5.0,C,24/05/2011,Branch,Owned,1,0,J,36.0
3276,0,Non Existing Client,01/11/1982,13/09/2011,NP_Client,Master/PhD,Married,2.0,20,1.0,C,22/09/2011,Sales,Owned,1,0,C,18.0
4293,0,Non Existing Client,30/11/1968,18/10/2011,NP_Client,University,Married,2.0,10,4.0,C,21/10/2011,Sales,New rent,1,0,B,120.0
7422,0,Non Existing Client,17/07/1959,12/02/2012,NP_Client,University,Married,4.0,30,30.0,C,15/02/2012,Sales,Owned,1,0,B,36.0
7543,0,Non Existing Client,18/10/1958,25/12/2011,NP_Client,Master/PhD,Married,3.0,13,1.0,C,22/02/2012,Sales,Owned,1,0,C,25.0
1305,1,Existing Client,21/08/1983,31/08/2010,NP_Client,University,Married,0.0,10,1.0,C,18/07/2011,Sales,Owned,1,0,B,20.0
7999,0,Existing Client,13/03/1983,28/03/2011,NP_Client,University,Married,0.0,1,1.0,C,13/03/2012,Sales,Owned,1,0,B,36.0
4921,0,Non Existing Client,11/11/1966,09/11/2011,NP_Client,University,Married,2.0,14,1.0,C,10/11/2011,Sales,Owned,1,0,B,18.0
1991,0,Non Existing Client,17/11/1976,08/08/2011,NP_Client,University,Married,0.0,15,12.0,C,15/08/2011,Branch,Owned,1,0,K,408.0
186,1,Non Existing Client,04/09/1970,02/05/2011,NP_Client,University,Married,1.0,4,15.0,C,03/05/2011,Sales,Owned,1,0,D,18.0
7104,1,Existing Client,24/05/1960,20/07/2011,NP_Client,Master/PhD,Married,0.0,1,1.0,C,23/02/2012,Sales,Owned,1,31/03/2013,B,36.0
707,1,Existing Client,01/07/1988,18/05/2011,NP_Client,University,Married,0.0,2,2.0,C,02/06/2011,Sales,Owned,1,30/09/2012,L,384.0
1308,0,Existing Client,20/01/1988,14/09/2010,P_Client,University,Single,0.0,2,1.0,C,03/07/2011,Branch,Old rent,1,0,H,504.0
1202,0,Existing Client,22/08/1976,02/04/2007,NP_Client,University,Married,3.0,4,1.0,C,24/07/2011,Sales,Owned,1,30/05/2013,B,20.0
8161,0,Non Existing Client,10/05/1960,27/02/2012,NP_Client,University,Married,0.0,15,1.0,C,28/02/2012,Sales,Owned,1,0,B,36.0
8761,0,Existing Client,08/04/1955,12/08/1990,NP_Client,University,Single,0.0,50,15.0,G,14/03/2012,Branch,Old rent,1,0,B,120.0
3738,0,Existing Client,05/11/1963,04/02/2010,NP_Client,University,Married,0.0,40,2.0,C,11/10/2011,Sales,Owned,2,05/11/2012,B,18.0
1266,0,Existing Client,21/03/1975,18/01/2010,P_Client,University,Married,2.0,3,0.0,C,11/07/2011,Branch,New rent,1,0,G,29.0
1678,0,Non Existing Client,01/06/1957,28/07/2011,NP_Client,University,Married,3.0,21,1.0,C,31/07/2011,Sales,Owned,2,0,B,36.0
643,0,Existing Client,18/09/1982,08/09/2010,NP_Client,University,Single,0.0,25,3.0,G,01/06/2011,Branch,Owned,2,12/02/2012,K,45.0
7338,0,Non Existing Client,04/07/1954,07/02/2012,NP_Client,University,Widowed,0.0,15,1.0,C,08/02/2012,Sales,Owned,1,0,D,36.0
7247,0,Non Existing Client,03/07/1978,23/01/2012,NP_Client,Master/PhD,Married,0.0,5,1.0,C,31/01/2012,Sales,Owned,1,0,C,25.0
6588,0,Non Existing Client,29/06/1965,11/01/2012,NP_Client,University,Married,2.0,10,1.0,C,15/01/2012,Sales,Owned,1,0,B,36.0
5435,0,Non Existing Client,22/09/1975,28/11/2011,NP_Client,University,Married,0.0,15,1.0,C,29/11/2011,Sales,Owned,1,0,B,30.0
2707,0,Existing Client,18/07/1956,12/11/2003,NP_Client,University,Married,2.0,20,2.0,G,07/08/2011,Sales,Owned,1,0,C,18.0
1162,0,Non Existing Client,08/06/1987,15/06/2011,NP_Client,University,Single,0.0,6,1.0,C,16/06/2011,Sales,Owned,1,0,D,18.0
3019,1,Non Existing Client,27/10/1985,21/07/2011,NP_Client,University,Married,2.0,8,2.0,C,29/08/2011,Branch,Owned,1,30/04/2012,K,552.0
6878,0,Existing Client,18/10/1958,12/07/2004,NP_Client,University,Married,0.0,22,2.0,C,18/01/2012,Sales,Owned,1,0,B,18.0
8230,0,Non Existing Client,12/07/1975,01/03/2012,NP_Client,University,Married,2.0,10,10.0,C,04/03/2012,Sales,Owned,1,17/01/2013,B,50.0
5342,0,Existing Client,29/07/1978,17/11/2011,NP_Client,Master/PhD,Married,2.0,1,1.0,C,29/11/2011,Sales,Owned,1,17/02/2013,M,18.0
8547,0,Non Existing Client,20/08/1977,18/03/2012,NP_Client,University,Single,0.0,10,3.0,C,19/03/2012,Sales,Owned,1,0,B,36.0
1026,0,Non Existing Client,03/04/1972,21/06/2011,NP_Client,University,Married,3.0,1,1.0,C,22/06/2011,Sales,Owned,1,0,B,20.0
2216,0,Non Existing Client,26/11/1984,21/07/2011,NP_Client,University,Single,0.0,18,4.0,C,01/08/2011,Branch,Owned,1,0,K,36.0
653,0,Existing Client,27/09/1980,01/11/2010,NP_Client,University,Single,0.0,20,0.0,C,19/06/2011,Branch,Owned,1,09/01/2012,J,30.0
3138,0,Non Existing Client,02/01/1988,11/09/2011,NP_Client,University,Single,0.0,15,1.0,C,12/09/2011,Sales,Owned,1,0,B,30.0
8394,0,Non Existing Client,14/11/1981,11/03/2012,NP_Client,University,Married,0.0,15,1.0,C,12/03/2012,Sales,Owned,1,0,B,36.0
5063,0,Non Existing Client,01/02/1985,21/11/2011,NP_Client,University,Married,1.0,1,1.0,C,25/11/2011,Sales,Owned,1,0,B,36.0
2477,0,Non Existing Client,14/07/1974,15/08/2011,NP_Client,University,Married,0.0,15,1.0,C,16/08/2011,Sales,Owned,2,08/03/2012,B,30.0
7570,0,Non Existing Client,30/10/1948,19/02/2012,NP_Client,University,Married,0.0,20,1.0,C,20/02/2012,Sales,Owned,1,0,B,25.0
1820,0,Existing Client,27/03/1961,31/05/2004,NP_Client,University,Married,0.0,15,15.0,C,18/07/2011,Branch,Owned,1,0,B,24.0
8563,0,Non Existing Client,08/05/1976,19/03/2012,NP_Client,University,Married,2.0,1,1.0,C,20/03/2012,Sales,Owned,1,0,B,36.0
7656,0,Non Existing Client,28/05/1964,22/02/2012,NP_Client,University,Married,2.0,10,3.0,C,23/02/2012,Sales,Owned,1,0,B,36.0
5706,0,Non Existing Client,01/01/1970,12/12/2011,NP_Client,University,Married,3.0,2,2.0,C,20/12/2011,Sales,Owned,2,0,B,36.0
6662,0,Existing Client,28/06/1961,18/01/2012,NP_Client,Master/PhD,Married,3.0,10,10.0,C,26/01/2012,Sales,Owned,1,0,B,36.0
2042,0,Existing Client,06/12/1967,29/08/2010,NP_Client,Master/PhD,Married,4.0,8,1.0,C,31/07/2011,Sales,Owned,1,0,C,20.0
2158,0,Existing Client,10/06/1968,03/07/2011,NP_Client,University,Married,2.0,15,1.0,C,08/08/2011,Sales,Owned,1,0,L,30.0
2607,0,Non Existing Client,17/07/1959,22/08/2011,NP_Client,University,Married,0.0,25,1.0,C,23/08/2011,Sales,Owned,1,0,B,36.0
668,0,Existing Client,12/02/1969,13/01/2011,NP_Client,Diploma,Married,2.0,5,18.0,C,08/06/2011,Branch,Owned,1,0,L,312.0
8686,0,Non Existing Client,13/05/1965,25/03/2012,NP_Client,University,Married,0.0,1,1.0,C,26/03/2012,Sales,Owned,1,0,B,36.0
8223,0,Non Existing Client,22/03/1954,01/03/2012,NP_Client,University,Married,2.0,1,1.0,C,04/03/2012,Sales,Owned,1,0,B,36.0
1784,0,Non Existing Client,18/02/1962,25/07/2011,NP_Client,University,Married,3.0,25,1.0,C,27/07/2011,Sales,Owned,1,0,B,20.0
1123,0,Non Existing Client,14/01/1975,28/06/2011,NP_Client,University,Single,0.0,25,3.0,C,30/06/2011,Branch,Owned,2,26/04/2012,B,120.0
6932,0,Existing Client,22/10/1963,14/07/2005,NP_Client,University,Married,2.0,15,23.0,P,19/02/2012,Branch,Owned,1,0,E,250.0
4612,0,Existing Client,10/11/1972,17/05/2010,NP_Client,University,Married,0.0,30,10.0,C,23/11/2011,Sales,Owned,1,0,B,36.0
7235,0,Non Existing Client,03/09/1977,30/01/2012,NP_Client,University,Married,0.0,22,2.0,C,31/01/2012,Sales,Owned,1,0,B,18.0
495,0,Existing Client,18/08/1981,02/07/2006,NP_Client,Diploma,Married,0.0,8,6.0,C,19/05/2011,Sales,Owned,1,0,D,18.0
399,0,Non Existing Client,18/07/1962,17/05/2011,NP_Client,University,Married,1.0,10,2.0,C,29/05/2011,Sales,Owned,1,0,D,18.0
8447,0,Non Existing Client,01/02/1981,12/03/2012,NP_Client,University,Married,1.0,10,10.0,C,18/03/2012,Sales,Owned,1,0,D,50.0
6349,0,Non Existing Client,11/02/1984,26/12/2011,NP_Client,University,Married,0.0,1,1.0,C,11/01/2012,Sales,Owned,1,0,B,25.0
8279,0,Non Existing Client,01/10/1981,27/02/2012,NP_Client,University,Single,0.0,1,1.0,C,06/03/2012,Sales,Owned,2,11/12/2012,M,36.0
8913,0,Existing Client,01/01/1986,21/06/2009,NP_Client,University,Single,0.0,10,4.0,P,26/04/2012,Branch,Owned,1,0,E,430.0
3576,0,Existing Client,04/01/1956,26/01/2005,NP_Client,University,Married,0.0,10,1.0,C,04/10/2011,Sales,Owned,1,0,B,36.0
6408,0,Non Existing Client,09/08/1974,03/01/2012,NP_Client,University,Married,0.0,1,1.0,C,05/01/2012,Sales,Parents,1,0,B,25.0
1117,0,Non Existing Client,29/06/1973,26/06/2011,NP_Client,University,Married,3.0,15,1.0,C,29/06/2011,Sales,Owned,1,26/05/2013,B,30.0
1781,0,Non Existing Client,21/11/1973,17/07/2011,NP_Client,University,Married,1.0,15,1.0,C,27/07/2011,Sales,Owned,1,30/05/2013,B,30.0
4022,0,Non Existing Client,04/05/1981,02/10/2011,NP_Client,University,Single,0.0,15,1.0,G,05/10/2011,Sales,Owned,1,24/07/2012,C,50.0
7767,0,Existing Client,03/05/1984,09/08/2001,NP_Client,University,Single,0.0,15,0.0,C,01/02/2012,Branch,Owned,1,0,D,72.0
4873,0,Non Existing Client,03/04/1976,09/11/2011,NP_Client,University,Married,2.0,8,2.0,C,14/11/2011,Sales,Owned,1,0,B,18.0
7001,0,Existing Client,24/01/1967,04/12/2008,NP_Client,Master/PhD,Married,2.0,40,12.0,G,12/02/2012,Branch,New rent,1,0,B,35.0
6601,0,Non Existing Client,29/07/1986,15/01/2012,NP_Client,University,Single,0.0,1,1.0,C,16/01/2012,Sales,Owned,1,0,B,36.0
4222,0,Non Existing Client,08/09/1963,16/10/2011,NP_Client,University,Married,3.0,12,22.0,G,17/10/2011,Branch,Owned,1,0,B,80.0
1854,0,Existing Client,11/04/1983,25/01/2006,P_Client,University,Married,2.0,15,1.0,C,01/08/2011,Sales,Owned,1,0,B,50.0
4053,0,Non Existing Client,05/04/1954,09/10/2011,NP_Client,University,Married,2.0,1,1.0,C,10/10/2011,Sales,Owned,1,0,B,36.0
749,0,Non Existing Client,06/03/1968,31/05/2011,NP_Client,Master/PhD,Married,0.0,5,5.0,C,05/06/2011,Branch,Owned,1,0,B,60.0
4971,0,Non Existing Client,04/07/1959,13/11/2011,NP_Client,Master/PhD,Married,4.0,5,1.0,C,16/11/2011,Sales,Owned,1,0,D,20.0
5516,1,Non Existing Client,28/12/1975,05/12/2011,NP_Client,University,Married,0.0,15,1.0,C,06/12/2011,Sales,Owned,1,30/05/2013,B,30.0
1362,1,Existing Client,21/03/1988,26/06/2011,NP_Client,University,Married,1.0,6,6.0,C,25/07/2011,Sales,Old rent,1,28/06/2012,L,432.0
1660,0,Non Existing Client,07/12/1951,18/07/2011,NP_Client,University,Married,0.0,20,1.0,C,22/07/2011,Sales,Owned,1,0,B,36.0
5384,0,Non Existing Client,15/02/1955,28/11/2011,NP_Client,University,Married,0.0,10,1.0,C,29/11/2011,Sales,Owned,1,0,B,36.0
151,0,Existing Client,24/09/1982,24/01/2011,NP_Client,University,Married,1.0,15,1.0,C,24/05/2011,Sales,Owned,1,0,B,50.0
9491,1,Non Existing Client,09/11/1953,23/04/2012,NP_Client,University,Married,0.0,22,2.0,C,24/04/2012,Sales,Owned,1,29/11/2012,B,18.0
2919,0,Existing Client,30/04/1977,21/09/2010,P_Client,Master/PhD,Single,0.0,33,1.0,G,04/09/2011,Branch,Parents,1,0,G,150.0
7712,0,Non Existing Client,02/03/1983,20/02/2012,NP_Client,University,Single,0.0,22,2.0,C,27/02/2012,Sales,Owned,1,0,B,18.0
7335,0,Non Existing Client,15/08/1981,06/02/2012,NP_Client,University,Married,0.0,6,1.0,C,14/02/2012,Branch,Owned,1,0,D,12.0
9374,0,Non Existing Client,23/10/1980,09/04/2012,NP_Client,University,Single,0.0,1,1.0,G,17/04/2012,Sales,Owned,1,0,C,36.0
8480,0,Existing Client,16/05/1976,15/03/2012,NP_Client,Master/PhD,Married,2.0,3,7.0,G,25/03/2012,Branch,New rent,1,0,C,36.0
7519,0,Non Existing Client,11/04/1978,16/02/2012,NP_Client,University,Married,0.0,15,1.0,C,20/02/2012,Sales,Owned,1,0,B,36.0
1092,0,Non Existing Client,02/07/1962,26/06/2011,NP_Client,University,Married,0.0,48,1.0,C,27/06/2011,Sales,Old rent,1,0,B,21.0
6727,0,Non Existing Client,16/11/1971,18/01/2012,NP_Client,University,Married,0.0,10,1.0,C,19/01/2012,Sales,Owned,1,0,D,25.0
3938,0,Non Existing Client,12/07/1965,22/09/2011,NP_Client,Master/PhD,Married,0.0,1,1.0,C,27/09/2011,Sales,Owned,1,0,B,20.0
2787,0,Existing Client,22/02/1985,02/12/2007,P_Client,University,Single,0.0,20,4.0,G,14/09/2011,Branch,Owned,2,20/11/2012,G,195492.0
7781,0,Existing Client,08/11/1978,23/08/1999,NP_Client,University,Married,0.0,15,1.0,C,26/02/2012,Sales,Owned,1,0,B,36.0
6793,0,Non Existing Client,12/09/1971,17/01/2012,NP_Client,University,Married,1.0,10,3.0,C,23/01/2012,Sales,Owned,1,0,D,36.0
9171,0,Non Existing Client,07/08/1982,02/04/2012,NP_Client,University,Married,0.0,15,1.0,C,03/04/2012,Sales,Owned,1,0,D,36.0
5855,0,Non Existing Client,05/11/1985,15/12/2011,NP_Client,University,Single,0.0,10,1.0,C,21/12/2011,Sales,Owned,2,09/04/2013,B,36.0
4149,1,Non Existing Client,02/10/1968,12/10/2011,NP_Client,University,Married,2.0,10,3.0,C,24/10/2011,Branch,Owned,1,31/05/2012,B,36.0
5703,0,Non Existing Client,24/06/1974,24/11/2011,NP_Client,Master/PhD,Married,2.0,5,2.0,C,13/12/2011,Sales,Owned,1,0,D,18.0
6892,0,Existing Client,19/09/1968,11/08/2002,NP_Client,University,Married,0.0,2,2.0,C,11/01/2012,Sales,Owned,1,0,B,18.0
3052,1,Non Existing Client,22/12/1984,22/08/2011,NP_Client,University,Married,2.0,10,1.0,C,29/08/2011,Sales,Owned,1,28/06/2012,B,36.0
6015,0,Existing Client,12/11/1982,29/09/2008,NP_Client,University,Single,0.0,22,2.0,C,04/01/2012,Sales,Owned,1,0,B,18.0
4103,0,Non Existing Client,27/06/1978,10/10/2011,NP_Client,University,Married,2.0,15,15.0,C,11/10/2011,Sales,Owned,1,0,B,50.0
4473,0,Existing Client,22/12/1955,20/11/1990,NP_Client,University,Married,4.0,6,1.0,C,29/09/2011,Sales,Owned,1,31/03/2013,B,20.0
4361,1,Non Existing Client,08/03/1956,18/10/2011,NP_Client,University,Married,2.0,10,3.0,C,24/10/2011,Sales,Owned,1,28/02/2013,B,36.0
4662,0,Non Existing Client,26/08/1973,21/08/2011,NP_Client,University,Married,0.0,10,1.0,C,28/08/2011,Sales,Owned,2,19/05/2013,C,36.0
4071,0,Non Existing Client,28/04/1983,09/10/2011,NP_Client,University,Married,0.0,1,1.0,C,19/10/2011,Sales,Owned,2,01/10/2012,B,36.0
3337,0,Non Existing Client,25/06/1988,18/09/2011,NP_Client,University,Single,0.0,23,23.0,C,19/09/2011,Sales,Owned,1,0,B,36.0
9394,0,Non Existing Client,13/03/1952,17/04/2012,NP_Client,University,Married,0.0,15,1.0,C,18/04/2012,Sales,Owned,1,0,B,36.0
1118,0,Non Existing Client,09/06/1981,28/06/2011,NP_Client,University,Married,0.0,1,1.0,C,29/06/2011,Sales,Owned,1,0,B,200.0
1385,0,Non Existing Client,07/08/1960,03/07/2011,NP_Client,University,Married,3.0,10,1.0,C,04/07/2011,Sales,Owned,1,0,B,36.0
9445,0,Non Existing Client,13/04/1981,17/04/2012,NP_Client,University,Married,0.0,15,1.0,C,22/04/2012,Sales,Owned,1,0,K,36.0
1680,0,Non Existing Client,21/10/1973,19/07/2011,NP_Client,University,Married,2.0,10,1.0,C,24/07/2011,Sales,Owned,1,0,B,36.0
4321,0,Non Existing Client,14/07/1961,18/10/2011,NP_Client,University,Married,2.0,20,25.0,P,24/10/2011,Branch,Owned,1,0,K,1800.0
4355,0,Non Existing Client,27/05/1971,20/10/2011,NP_Client,University,Married,0.0,1,1.0,C,23/10/2011,Sales,Owned,1,0,B,36.0
8818,0,Existing Client,09/04/1964,20/09/2000,NP_Client,University,Married,2.0,10,12.0,P,01/03/2012,Branch,Owned,1,0,E,1000.0
7088,0,Existing Client,20/06/1983,26/01/2011,NP_Client,Master/PhD,Single,0.0,2,4.0,C,01/02/2012,Branch,Owned,1,0,C,12.0
